Unnamed: 0,type,review,label,file,id,review2,len
34168,train,"<br /><br />I didn't see They Call Me Trinity, but this sequel is really unfunny at all. It has many gags that are supposed to make people laugh. I guess the filmmaker just don't have the talent to do it right. Wonder why it was so popular in the 70s.",0,7001_1.txt,34169, br br didn see they call me trinity but this sequel is really unfunny at all it has many gags that are supposed to make people laugh guess the filmmaker just don have the talent to do it right wonder why it was so popular in the 70s ,48
27111,train,"How wonderful. Yet another movie about America by someone who has visited here probably a half dozen times, a day a piece, and believes himself to be an ""expert"" on the country. Sheesh. I should take a trip to Germany for a week and then come back and make a movie about Germany as the ""land of Nazis"" or some such. Wim IL boy, you should get together with Lars von Trier and make the ULTIMATE movie about the Americans. Of course we all know it takes a pretentious left-leaning ""we are the world"" European to make a ""real"" movie about America.<br /><br />Yeah, right. For a continent that started not one but TWO world wars, Europe sure has a lot of opinions about America's wrong ""foreign policy"".<br /><br />P.S. Don't worry, Wim IL boy, there's plenty of UC-Berkeley Americans that'll just love your movie. Of course, these are the same people who thinks George W. Bush is worst than Hitler, and that a painting of a can of soup is ""sheer genius""!!",0,11900_1.txt,27112,how wonderful yet another movie about america by someone who has visited here probably half dozen times day piece and believes himself to be an expert on the country sheesh should take trip to germany for week and then come back and make movie about germany as the land of nazis or some such wim il boy you should get together with lars von trier and make the ultimate movie about the americans of course we all know it takes pretentious left leaning we are the world european to make real movie about america br br yeah right for continent that started not one but two world wars europe sure has lot of opinions about america wrong foreign policy br br s don worry wim il boy there plenty of uc berkeley americans that ll just love your movie of course these are the same people who thinks george bush is worst than hitler and that painting of can of soup is sheer genius ,164
27182,train,"As a history nut who is particularly interested in this particular historical event, I was very disappointed with the movie. Granted, the costumes and staging was quite authentic, but the Hollywood portrayal of this ""British Little Big Horn"" was truly boring.<br /><br />The amount of film footage dedicated to marching or parading troops has to have been unprecedented in film history. Eveytime I heard triumphant background music begin, I knew I had to prepare myself for another laborious scene of meaningless filler. Obviously, the producers had invested heavily into ""staging"" and were determined to get their money's worth.<br /><br />Despite the outstanding cast, their dialogue was, again, boring and their characters were never developed. Whenever Peter O'toole or Burt Lancaster finished a scene, I would cringe with disappointment. Their given lines were so weak and meaningless that I could hardly believe these were the same two great actors who portrayed Lawrence of Arabia and the Bird Man of Alcatraz respectively.<br /><br />There are worse epics, but this one is not much better.",0,11965_4.txt,27183,as history nut who is particularly interested in this particular historical event was very disappointed with the movie granted the costumes and staging was quite authentic but the hollywood portrayal of this british little big horn was truly boring br br the amount of film footage dedicated to marching or parading troops has to have been unprecedented in film history eveytime heard triumphant background music begin knew had to prepare myself for another laborious scene of meaningless filler obviously the producers had invested heavily into staging and were determined to get their money worth br br despite the outstanding cast their dialogue was again boring and their characters were never developed whenever peter toole or burt lancaster finished scene would cringe with disappointment their given lines were so weak and meaningless that could hardly believe these were the same two great actors who portrayed lawrence of arabia and the bird man of alcatraz respectively br br there are worse epics but this one is not much better ,167
33458,train,"I have not yet seen anyone slate this film and i think i may be the first.<br /><br />It was awful. I actually didn't watch the end of it. It was like watching a boring soap or a really good one (all soaps are crap). The actors were poor and storyline was bad. The person who rated it 10/10 has no idea what he is on about. The script was awful. 2 People was in an angry conversation together involving threats and you expect the good guy to say some thing really good and beat the crap out of him but no. He says ""If you do that ... I will hurt you"" Hahahahaha. If comedy is your thing, watch away. Please do not watch this film because ... It's CRAP!!! <br /><br />Summary: Poor acting, bad fights, bad script.<br /><br />Don't watch! Of course this is in my opinion.",0,6363_1.txt,33459,i have not yet seen anyone slate this film and think may be the first br br it was awful actually didn watch the end of it it was like watching boring soap or really good one all soaps are crap the actors were poor and storyline was bad the person who rated it 10 10 has no idea what he is on about the script was awful 2 people was in an angry conversation together involving threats and you expect the good guy to say some thing really good and beat the crap out of him but no he says if you do that will hurt you hahahahaha if comedy is your thing watch away please do not watch this film because it crap br br summary poor acting bad fights bad script br br don watch of course this is in my opinion ,145
27930,train,Went to see this movie hoping to see some flashes of the Jet Li we were amazed by in Lethal Weapon 4. Unfortunately too many of his fight stunts are so clearly fake that it took even that enjoyment out of it. The flying kicks would be a lot more impressive if you couldn't see the wires holding him up as he flies through the air for 4 seconds and 9 kicks.<br /><br />Too cartoonish and very disappointing.,0,1388_2.txt,27931,went to see this movie hoping to see some flashes of the jet li we were amazed by in lethal weapon 4 unfortunately too many of his fight stunts are so clearly fake that it took even that enjoyment out of it the flying kicks would be lot more impressive if you couldn see the wires holding him up as he flies through the air for 4 seconds and 9 kicks br br too cartoonish and very disappointing ,78
36939,train,"you have a strong stomach. Holden was actually 55 years old at filming but looked near 70 and he only lived another 8 years. At one point Holden said, ""I am over twice your age."" Okay, try triple grandpa! The ""old enough to be your father"" theme they were shooting for didn't work. Granted senior citizens sometimes wind up with legal teens. More power to them, but that doesn't mean I want to watch it. It's not a matter of judgment but the digestive track. I like my food where it belongs. Lenz is fun to watch and the 70s cars, clothes, furniture, etc. make it worth it if it comes on cable late at night and you want to watch something to wind down for bed. It would have been nice to see the blonde friend of Lenz, the one who hocked her guitar, get more scenes. Pleasingly spacey... Who was this chick? I'm going to try and find out.",0,9497_3.txt,36940,you have strong stomach holden was actually 55 years old at filming but looked near 70 and he only lived another 8 years at one point holden said am over twice your age okay try triple grandpa the old enough to be your father theme they were shooting for didn work granted senior citizens sometimes wind up with legal teens more power to them but that doesn mean want to watch it it not matter of judgment but the digestive track like my food where it belongs lenz is fun to watch and the 70s cars clothes furniture etc make it worth it if it comes on cable late at night and you want to watch something to wind down for bed it would have been nice to see the blonde friend of lenz the one who hocked her guitar get more scenes pleasingly spacey who was this chick m going to try and find out ,156
36867,train,"Basic slasher movie premise, 3 young ladies wreck their car and end up staying with a creepy family. YAWN.<br /><br />Watching 36 minutes of a premonition of OJ's car chase with a white sedan instead of a bronco. YAWN.<br /><br />Old lady with hot and cold dementia controlling her daughter... YAWN<br /><br />23 minutes of watching the actors eat - YAWN Trying to identify what the heck they are eating ... OK there might be a drinking game here ... nope - YAWN <br /><br />Complimentary shower scenes ... OK got my interest for a couple of seconds.<br /><br />Completely random and uninspired killings ... YAWN <br /><br />The ending ... dude! that psycho is deranged - why couldn't the rest of the movie be like the last 5 minutes... unfortunately that is it - My advice - fast forward to the last five minutes and watch that and then put something good in the player - for me I am going back to sleep.",0,9431_2.txt,36868,basic slasher movie premise 3 young ladies wreck their car and end up staying with creepy family yawn br br watching 36 minutes of premonition of oj car chase with white sedan instead of bronco yawn br br old lady with hot and cold dementia controlling her daughter yawn br br 23 minutes of watching the actors eat yawn trying to identify what the heck they are eating ok there might be drinking game here nope yawn br br complimentary shower scenes ok got my interest for couple of seconds br br completely random and uninspired killings yawn br br the ending dude that psycho is deranged why couldn the rest of the movie be like the last 5 minutes unfortunately that is it my advice fast forward to the last five minutes and watch that and then put something good in the player for me am going back to sleep ,151
32357,train,"One wonders why this picture was made at all : the plot as such is totally unbelievable if not ridiculous, the characters (experienced loner cop versus younger one, quite fascinated) quite predictable, the ending totally murky and impossible to understand (maybe after several viewings but you'd have to have a masochistic tendency for that ; the idea being you have to read the book to understand fully what it's all about)and the acting is bad. Was the basic idea to show that French film makers are able to do as well as Americans in the genre that include ""Seven"" and ""Silence of the lambs"" ? If so, it is a total failure. It was quite a success though (and has a sort of cult-status as the first French serial killer film)and, it seems, considered as a good product to export. Strange.",0,5372_1.txt,32358,one wonders why this picture was made at all the plot as such is totally unbelievable if not ridiculous the characters experienced loner cop versus younger one quite fascinated quite predictable the ending totally murky and impossible to understand maybe after several viewings but you have to have masochistic tendency for that the idea being you have to read the book to understand fully what it all about and the acting is bad was the basic idea to show that french film makers are able to do as well as americans in the genre that include seven and silence of the lambs if so it is total failure it was quite success though and has sort of cult status as the first french serial killer film and it seems considered as good product to export strange ,136
35280,train,"What a terrible movie. Rotten tomatoes had a good rating for this too. don't be fooled by the positive comments; It wasn't scary. It wasn't funny. It wasn't clever. It won't even hold your attention. I just wasted 2 hours of my life viewing this crap-fest. the computer generated monster was interesting to see the first couple times. after about 15 minutes it no longer entertained. the dialogue was terrible, must be a translation thing. another negative that stood out was the idiot Americans. 3 were portrayed and they were all lacking character, intelligence and judgment. Now I will write a couple of lines to pad this since we have to have 10. The employees at the video store should have slapped me for bringing this title to the counter.",0,8002_1.txt,35281,what terrible movie rotten tomatoes had good rating for this too don be fooled by the positive comments it wasn scary it wasn funny it wasn clever it won even hold your attention just wasted 2 hours of my life viewing this crap fest the computer generated monster was interesting to see the first couple times after about 15 minutes it no longer entertained the dialogue was terrible must be translation thing another negative that stood out was the idiot americans 3 were portrayed and they were all lacking character intelligence and judgment now will write couple of lines to pad this since we have to have 10 the employees at the video store should have slapped me for bringing this title to the counter ,125
33970,train,"After having watched Koyaanisqatsi two or three dozen times and loving every second of it, I finally had a chance to see it's sequel Life In Transformation. I was truly dissappointed as it did not nearly stand up to the high standards of the first. 90 minutes of people with baskets on their head is not my idea of a good movie. The Philip Glass score for this one had neither the beauty nor the correlating strength of the first. Compared with Koyaanisqatsi this movie seemed slow and pointless. A watered down version of Baraka, which is the same idea but done better. I truly hope the third movie in this series will not follow the example of this waste.",0,6824_4.txt,33971,after having watched koyaanisqatsi two or three dozen times and loving every second of it finally had chance to see it sequel life in transformation was truly dissappointed as it did not nearly stand up to the high standards of the first 90 minutes of people with baskets on their head is not my idea of good movie the philip glass score for this one had neither the beauty nor the correlating strength of the first compared with koyaanisqatsi this movie seemed slow and pointless watered down version of baraka which is the same idea but done better truly hope the third movie in this series will not follow the example of this waste ,114
27075,train,I don't know if the problem I had with this movie is that I was not able to capture the way movies were done in the past but I believe that this one did not miss to make use of any of the the fashionable conventions available in the 40s to make a film. If you don't have anything better to do my advise is not to watch this movie but to read a book or to go out for a walk.,0,11869_4.txt,27076,i don know if the problem had with this movie is that was not able to capture the way movies were done in the past but believe that this one did not miss to make use of any of the the fashionable conventions available in the 40s to make film if you don have anything better to do my advise is not to watch this movie but to read book or to go out for walk ,76
30674,train,"What a terrible, TERRIBLE, film! One of the worst movies I have seen in my life. I usually love movies like this, the whole ""A guy meets an eccentric woman who he likes, but he happens to already be involved with someone, who not right for him...."". I expected something predictable and I didn't mind. The movies are always entertaining mixing the right amount of romance with comedy, but not this one! Every single joke falls flat and the ""romance"" makes me want to vomit. The title character is one of the most ""please kill me"" characters that I have ever witnessed on my television, the ""eccentric woman"" isn't very eccentric, more like quirky and annoying. The ""other someone"" is the most reasonable, mature person in this film but also happens to be just as annoying. This films flat out sucks, there's no way around it, don't waste your time.",0,3858_1.txt,30675,what terrible terrible film one of the worst movies have seen in my life usually love movies like this the whole guy meets an eccentric woman who he likes but he happens to already be involved with someone who not right for him expected something predictable and didn mind the movies are always entertaining mixing the right amount of romance with comedy but not this one every single joke falls flat and the romance makes me want to vomit the title character is one of the most please kill me characters that have ever witnessed on my television the eccentric woman isn very eccentric more like quirky and annoying the other someone is the most reasonable mature person in this film but also happens to be just as annoying this films flat out sucks there no way around it don waste your time ,143
32957,train,"Having enjoyed Mike Myers previous work (Waynes World and Saturday Night Live) my expectations of a 60s bond spoof were fairly high. It became plain after the first minute that this was an exercise in how to be as puerile and unfunny as possible. I swit ched off after ten minutes. I watched it the other day a second time to see whether I had been unfair the first time. I switched it off after ten minutes. I find it hard to believe how even a twelve year-old boy could find this funny. The dialogue is an e mbarrassment, Myers is painful to watch (as is Heather Graham) and the succession of characters including Fat Bastard makes matters even worse. Apart from the mildly amusing title and the psychedelic set design this is one of the worst films I have ever seen. I personally recommend you avoid this like the plague, though several friends of mine enjoyed it (maybe they were blindfolded at the time).Âº",0,5912_2.txt,32958,having enjoyed mike myers previous work waynes world and saturday night live my expectations of 60s bond spoof were fairly high it became plain after the first minute that this was an exercise in how to be as puerile and unfunny as possible swit ched off after ten minutes watched it the other day second time to see whether had been unfair the first time switched it off after ten minutes find it hard to believe how even twelve year old boy could find this funny the dialogue is an mbarrassment myers is painful to watch as is heather graham and the succession of characters including fat bastard makes matters even worse apart from the mildly amusing title and the psychedelic set design this is one of the worst films have ever seen personally recommend you avoid this like the plague though several friends of mine enjoyed it maybe they were blindfolded at the time âº,156
35583,train,"I knew this movie wasn't going to be amazing, but I thought I would give it a chance. I am a fan of Luke Wilson so I thought it had potential. Unfortunately, a lot of the movie's dialog was very fake sounding and cheesy. I think that Aquafresh gave some money towards the production of the film because they were seriously dropping some hints throughout. There is a shot where the Aquafresh sign sticks out at you that you can't help but notice it. Maybe they should have focused on writing and acting more than how many times can we drop Aquafresh products in the movie without people getting annoyed. The movie had its moments, but I'm glad I didn't spend $9.50 to see it in the theater.",0,8276_2.txt,35584,i knew this movie wasn going to be amazing but thought would give it chance am fan of luke wilson so thought it had potential unfortunately lot of the movie dialog was very fake sounding and cheesy think that aquafresh gave some money towards the production of the film because they were seriously dropping some hints throughout there is shot where the aquafresh sign sticks out at you that you can help but notice it maybe they should have focused on writing and acting more than how many times can we drop aquafresh products in the movie without people getting annoyed the movie had its moments but m glad didn spend 9 50 to see it in the theater ,119
33740,train,Truly shows that hype is not everything. Shows by and by what a crappy actor abhishek is and is only getting movies because of his dad and his wife. Amitabh as always is solid. Ajay Devgan as always is shitty and useless and the new guy is a joke. The leading lady is such a waste of an actor. Such pathetic movie from such a revered director and from such a big industry. With movies as such I have decreased the amount of bollywood movies I watch.<br /><br />RGV has been making very crappy movies for a while now. Time to get different actors. Hrithek anyone? Bollywood needs Madhuri and Kajol back. Every other leading lady is a half-naked wanna be. Pffffft.,0,6617_1.txt,33741,truly shows that hype is not everything shows by and by what crappy actor abhishek is and is only getting movies because of his dad and his wife amitabh as always is solid ajay devgan as always is shitty and useless and the new guy is joke the leading lady is such waste of an actor such pathetic movie from such revered director and from such big industry with movies as such have decreased the amount of bollywood movies watch br br rgv has been making very crappy movies for while now time to get different actors hrithek anyone bollywood needs madhuri and kajol back every other leading lady is half naked wanna be pffffft ,115
37038,train,"Following the disasterous Revolution, this film was pretty much the final nail in the coffin of Goldcrest and thus the British Film Industry. The film is absolute pants, it's full of music from the attempted mid-80's jazz revival and based on a book & author that was briefly popular at that time and has deservedly sank back into obscurity. Temple searched for ages trying to find Suzette and came up with 8th Wonders Patsy Kensett another person who was briefly popular at the time. By the time the film came out of post production the Jazz revival was over, as was Kensett's career and the film met a totally uncaring film public.<br /><br />Mediocre would be an overstatement for some of the worst/campest/cheesiest acting to ever grace the British silver screen watching it almost 20 years on and the film is truely cringeworthy.",0,9586_3.txt,37039,following the disasterous revolution this film was pretty much the final nail in the coffin of goldcrest and thus the british film industry the film is absolute pants it full of music from the attempted mid 80 jazz revival and based on book author that was briefly popular at that time and has deservedly sank back into obscurity temple searched for ages trying to find suzette and came up with 8th wonders patsy kensett another person who was briefly popular at the time by the time the film came out of post production the jazz revival was over as was kensett career and the film met totally uncaring film public br br mediocre would be an overstatement for some of the worst campest cheesiest acting to ever grace the british silver screen watching it almost 20 years on and the film is truely cringeworthy ,144
26563,train,"This movie is a perfect example of an excellent book getting ruined by a movie. Jacob Have I Loved is quite possibly the worst film that I have ever seen. There is no storyline, plots disappear, and the editing is awful. To top it all off, the music is straight from a synthesizer and sounds unbelievably terrible. Bridget Fonda's acting is decent, but everyone else's acting is totally amateur. I would suggest this movie to someone who is studying to be a producer as a study on how not to produce a movie as it is chock full of bad cut-scenes, bad transitions and acting that should have been re-shot! Read the book and don't waste your time with this film.",0,11407_1.txt,26564,this movie is perfect example of an excellent book getting ruined by movie jacob have loved is quite possibly the worst film that have ever seen there is no storyline plots disappear and the editing is awful to top it all off the music is straight from synthesizer and sounds unbelievably terrible bridget fonda acting is decent but everyone else acting is totally amateur would suggest this movie to someone who is studying to be producer as study on how not to produce movie as it is chock full of bad cut scenes bad transitions and acting that should have been re shot read the book and don waste your time with this film ,114
33816,train,"There is not a speck of entertainment in this entire film. There's not one scary, funny, or even interesting scene in this film. It advertises itself as a horror, then goes on to call itself a comedy. It doesn't even ATTEMPT humor. Neither does it attempt to be scary.<br /><br />In order to not be bored by this film, you would have to be one of the most easily entertained people on earth. If you like this movie even a LITTLE BIT than you have no standard for what you watch at all. I'm having a very difficult time trying to understand what the filmmakers were trying to accomplish with this. Its not funny, scary, shocking, or intriguing. So was it supposed to be a drama? Because it really wasn't dramatic either.<br /><br />Please just do yourself a favor and don't watch this film. Life is too precious to be wasting 90 minutes of it watching this.",0,6686_1.txt,33817,there is not speck of entertainment in this entire film there not one scary funny or even interesting scene in this film it advertises itself as horror then goes on to call itself comedy it doesn even attempt humor neither does it attempt to be scary br br in order to not be bored by this film you would have to be one of the most easily entertained people on earth if you like this movie even little bit than you have no standard for what you watch at all m having very difficult time trying to understand what the filmmakers were trying to accomplish with this its not funny scary shocking or intriguing so was it supposed to be drama because it really wasn dramatic either br br please just do yourself favor and don watch this film life is too precious to be wasting 90 minutes of it watching this ,152
31628,train,"This show is dull, lame, and basically rips off all sorts of various things in order to make it ""original."" First off: The animation is so ugly... Johnny's hideous... and everyone's annoying. The twins look like teen female Dexters from ""Dexter's Lab,"" and Johnny is almost like a more intelligent male Dee Dee (also from ""Dexter's Lab."") Secondly: The plots... are painfully lame, making them hard to follow. The gags are corny, and nothing really makes me feel compelled to laugh a little bit... especially when it tries to be funny. I only saw two episodes, but those alone turned me off.<br /><br />Third off: The whole theme song starts off by ripping off the tune to Green Day's ""American Idiot."" And, while I am not a big fan of that band, I find it really dumb that they would take the same opening melody, and then subtly change it, in order to make it their own.<br /><br />Case in point... it's a big fat ugly bore. 1/10",0,4716_1.txt,31629,this show is dull lame and basically rips off all sorts of various things in order to make it original first off the animation is so ugly johnny hideous and everyone annoying the twins look like teen female dexters from dexter lab and johnny is almost like more intelligent male dee dee also from dexter lab secondly the plots are painfully lame making them hard to follow the gags are corny and nothing really makes me feel compelled to laugh little bit especially when it tries to be funny only saw two episodes but those alone turned me off br br third off the whole theme song starts off by ripping off the tune to green day american idiot and while am not big fan of that band find it really dumb that they would take the same opening melody and then subtly change it in order to make it their own br br case in point it a big fat ugly bore 1 10,165
